tickets_wk1d_r,tickets_ratedgpg_wk1d_r,tickets_adult_wk1d_r,tickets_p33_highbudget_wk1d_r,tickets_p33_lowbudget_wk1d_r,tickets_p33_hr1000_wk1d_r,tickets_p33_lr1000_wk1d_r,tickets_pt_wk1d_r,tickets_pot_wk1d_r,res_own_snow,res_own_rain,res_own_mat5_10,res_own_mat5_15,res_own_mat5_20,res_own_mat5_25,res_own_mat5_30,res_own_mat5_35,res_own_mat5_40,res_own_mat5_45,res_own_mat5_50,res_own_mat5_55,res_own_mat5_60,res_own_mat5_65,res_own_mat5_70,res_own_mat5_75,res_own_mat5_80,res_own_mat5_85,res_own_mat5_90,res_own_mat5_95,res_own_prec_0,res_own_prec_1,res_own_prec_2,res_own_prec_3,res_own_prec_4,res_own_prec_5,res_own_cloud_0,res_own_cloud_1,res_own_cloud_2,res_own_cloud_3,res_own_cloud_4,res_own_cloud_5,res_own_cloud_6,res_own_cloud_7,res_own_cloud_8,res_own_mat_la,res_own_mat_la_cens,res_own_mat10_10,res_own_mat10_20,res_own_mat10_30,res_own_mat10_40,res_own_mat10_50,res_own_mat10_60,res_own_mat10_70,res_own_mat10_80,res_own_mat10_90,res_own_snow_5,res_own_snow_6,res_own_snow_0,res_own_rain_5,res_own_rain_6,res_own_rain_0,res_own_mat5_10_5,res_own_mat5_10_6,res_own_mat5_10_0,res_own_mat5_15_5,res_own_mat5_15_6,res_own_mat5_15_0,res_own_mat5_20_5,res_own_mat5_20_6,res_own_mat5_20_0,res_own_mat5_25_5,res_own_mat5_25_6,res_own_mat5_25_0,res_own_mat5_30_5,res_own_mat5_30_6,res_own_mat5_30_0,res_own_mat5_35_5,res_own_mat5_35_6,res_own_mat5_35_0,res_own_mat5_40_5,res_own_mat5_40_6,res_own_mat5_40_0,res_own_mat5_45_5,res_own_mat5_45_6,res_own_mat5_45_0,res_own_mat5_50_5,res_own_mat5_50_6,res_own_mat5_50_0,res_own_mat5_55_5,res_own_mat5_55_6,res_own_mat5_55_0,res_own_mat5_60_5,res_own_mat5_60_6,res_own_mat5_60_0,res_own_mat5_65_5,res_own_mat5_65_6,res_own_mat5_65_0,res_own_mat5_70_5,res_own_mat5_70_6,res_own_mat5_70_0,res_own_mat5_75_5,res_own_mat5_75_6,res_own_mat5_75_0,res_own_mat5_80_5,res_own_mat5_80_6,res_own_mat5_80_0,res_own_mat5_85_5,res_own_mat5_85_6,res_own_mat5_85_0,res_own_mat5_90_5,res_own_mat5_90_6,res_own_mat5_90_0,res_own_mat5_95_5,res_own_mat5_95_6,res_own_mat5_95_0,res_own_prec_0_5,res_own_prec_0_6,res_own_prec_0_0,res_own_prec_1_5,res_own_prec_1_6,res_own_prec_1_0,res_own_prec_2_5,res_own_prec_2_6,res_own_prec_2_0,res_own_prec_3_5,res_own_prec_3_6,res_own_prec_3_0,res_own_prec_4_5,res_own_prec_4_6,res_own_prec_4_0,res_own_prec_5_5,res_own_prec_5_6,res_own_prec_5_0,res_own_cloud_0_5,res_own_cloud_0_6,res_own_cloud_0_0,res_own_cloud_1_5,res_own_cloud_1_6,res_own_cloud_1_0,res_own_cloud_2_5,res_own_cloud_2_6,res_own_cloud_2_0,res_own_cloud_3_5,res_own_cloud_3_6,res_own_cloud_3_0,res_own_cloud_4_5,res_own_cloud_4_6,res_own_cloud_4_0,res_own_cloud_5_5,res_own_cloud_5_6,res_own_cloud_5_0,res_own_cloud_6_5,res_own_cloud_6_6,res_own_cloud_6_0,res_own_cloud_7_5,res_own_cloud_7_6,res_own_cloud_7_0,res_own_cloud_8_5,res_own_cloud_8_6,res_own_cloud_8_0,res_own_mat_la_5,res_own_mat_la_6,res_own_mat_la_0,res_own_mat_la_cens_5,res_own_mat_la_cens_6,res_own_mat_la_cens_0,res_own_mat10_10_5,res_own_mat10_10_6,res_own_mat10_10_0,res_own_mat10_20_5,res_own_mat10_20_6,res_own_mat10_20_0,res_own_mat10_30_5,res_own_mat10_30_6,res_own_mat10_30_0,res_own_mat10_40_5,res_own_mat10_40_6,res_own_mat10_40_0,res_own_mat10_50_5,res_own_mat10_50_6,res_own_mat10_50_0,res_own_mat10_60_5,res_own_mat10_60_6,res_own_mat10_60_0,res_own_mat10_70_5,res_own_mat10_70_6,res_own_mat10_70_0,res_own_mat10_80_5,res_own_mat10_80_6,res_own_mat10_80_0,res_own_mat10_90_5,res_own_mat10_90_6,res_own_mat10_90_0
1.541341,.8216702,-.1179512,-.0067341,,,.5538681,.9101147,.9101147,-.0114937,.0500285,-.0001536,.0013005,.0016069,-.0010839,-.0087781,-.0056335,-.0033137,-.0009013,.0285133,.0287186,.0054996,-.063545,-.0670983,-.03405,-.0209486,.003105,.1020624,.0346995,.028819,.0002843,-.0084346,-.0103433,-.0058162,-.0045091,.0173712,-.012028,.0129123,-.0216374,-.0233372,.0235598,-.0066193,.0152044,-.0054259,44.98771,66.5903,.0011469,.000523,-.0144116,-.004215,.0572319,-.0580453,-.1011483,-.0178435,.1367619,-.0114937,-.0092972,-.0106464,.0500285,-.0217804,-.0110913,-.0001536,.0004815,-.0001341,.0013005,.0013665,.0013223,.0016069,.0018194,.0016239,-.0010839,-.0003541,.0002002,-.0087781,-.007841,-.0051027,-.0056335,-.0037757,-.0043192,-.0033137,-.0039092,-.0044802,-.0009013,.0015377,.0009134,.0285133,.0221042,.0101283,.0287186,-.0009842,-.0032287,.0054996,-.0239542,-.0454508,-.063545,-.0550191,-.0236916,-.0670983,-.0801016,-.0417717,-.03405,-.0711927,-.0834666,-.0209486,-.0320033,-.122623,.003105,.0028534,.0336803,.1020624,.148738,.2057781,.0346995,.1002343,.0806222,.028819,.0486539,-.0323584,.0002843,-.0328834,-.0112887,-.0084346,-.0193894,-.0010858,-.0103433,-.0065291,.011449,-.0058162,-.0021336,.0081718,-.0045091,.0122815,.025112,.0173712,-.0229455,.0044262,-.012028,.0650186,.0112059,.0129123,.0404939,.0481234,-.0216374,-.0203442,-.0167996,-.0233372,.0224657,.0112428,.0235598,.0118662,.0276701,-.0066193,-.0309953,-.0461377,.0152044,-.0378366,.0006086,-.0054259,-.0277228,-.0403398,44.98771,88.39256,93.35673,66.5903,99.81186,104.0474,.0011469,.001848,.0011882,.000523,.0014653,.0018241,-.0144116,-.0116166,-.0094219,-.004215,-.0023715,-.0035668,.0572319,.0211201,.0068996,-.0580453,-.0789733,-.0691424,-.1011483,-.1512943,-.1252383,-.0178435,-.0291499,-.0889428,.1367619,.2489722,.2864003
1.124219,.5975659,-.2072724,-.1845568,,,.205321,.5991768,.5991768,-.0106464,-.0110913,-.0001341,.0013223,.0016239,.0002002,-.0051027,-.0043192,-.0044802,.0009134,.0101283,-.0032287,-.0454508,-.0236916,-.0417717,-.0834666,-.122623,.0336803,.2057781,.0806222,-.0323584,-.0112887,-.0010858,.011449,.0081718,.025112,.0044262,.0112059,.0481234,-.0167996,.0112428,.0276701,-.0461377,.0006086,-.0403398,93.35673,104.0474,.0011882,.0018241,-.0094219,-.0035668,.0068996,-.0691424,-.1252383,-.0889428,.2864003,-.0114937,-.0092972,-.0106464,.0500285,-.0217804,-.0110913,-.0001536,.0004815,-.0001341,.0013005,.0013665,.0013223,.0016069,.0018194,.0016239,-.0010839,-.0003541,.0002002,-.0087781,-.007841,-.0051027,-.0056335,-.0037757,-.0043192,-.0033137,-.0039092,-.0044802,-.0009013,.0015377,.0009134,.0285133,.0221042,.0101283,.0287186,-.0009842,-.0032287,.0054996,-.0239542,-.0454508,-.063545,-.0550191,-.0236916,-.0670983,-.0801016,-.0417717,-.03405,-.0711927,-.0834666,-.0209486,-.0320033,-.122623,.003105,.0028534,.0336803,.1020624,.148738,.2057781,.0346995,.1002343,.0806222,.028819,.0486539,-.0323584,.0002843,-.0328834,-.0112887,-.0084346,-.0193894,-.0010858,-.0103433,-.0065291,.011449,-.0058162,-.0021336,.0081718,-.0045091,.0122815,.025112,.0173712,-.0229455,.0044262,-.012028,.0650186,.0112059,.0129123,.0404939,.0481234,-.0216374,-.0203442,-.0167996,-.0233372,.0224657,.0112428,.0235598,.0118662,.0276701,-.0066193,-.0309953,-.0461377,.0152044,-.0378366,.0006086,-.0054259,-.0277228,-.0403398,44.98771,88.39256,93.35673,66.5903,99.81186,104.0474,.0011469,.001848,.0011882,.000523,.0014653,.0018241,-.0144116,-.0116166,-.0094219,-.004215,-.0023715,-.0035668,.0572319,.0211201,.0068996,-.0580453,-.0789733,-.0691424,-.1011483,-.1512943,-.1252383,-.0178435,-.0291499,-.0889428,.1367619,.2489722,.2864003
1.626967,,2.69821,2.579269,,.9577684,.6648879,3.411065,3.411065,-.0109562,-.0643289,.0000202,.0013006,.0016197,-.0010638,-.0087265,-.0056069,-.0030516,-.0001468,.0082152,-.0048744,-.0198754,-.0266859,-.0424372,.0413806,.0249018,.0479191,-.0260392,.0131505,-.0038648,-.0092115,.0128837,.0052071,-.0069842,.0019696,.1125665,-.0166592,.0292242,.0250932,-.0027486,-.0377714,-.0184313,-.0396393,-.0516342,-9.291491,10.64445,.0013208,.0005559,-.0143334,-.0031984,.0033408,-.0465613,-.0010566,.0728209,-.0128887,-.0109562,-.0091774,-.0113621,-.0643289,.0312436,.0071584,.0000202,.0006553,.0000397,.0013006,.0013667,.0013225,.0016197,.0018322,.0016367,-.0010638,-.000334,.0002203,-.0087265,-.0077894,-.0050511,-.0056069,-.0037491,-.0042927,-.0030516,-.0036471,-.0042181,-.0001468,.0012479,.0016678,.0082152,.0036724,.0061128,-.0048744,-.0124601,-.0000445,-.0198754,-.0158856,-.0068595,-.0266859,-.0017845,-.03344,-.0424372,-.0768628,-.030649,.0413806,-.0105591,-.0471846,.0249018,.0119138,.0700009,.0479191,.0830905,.0505152,-.0260392,.0231049,-.0414099,.0131505,.0061878,.0416335,-.0038648,-.0447081,.0131799,-.0092115,.0082078,.0149954,.0128837,.0188611,.0070419,.0052071,-.003128,-.0175761,-.0069842,.0071897,-.0051053,.0019696,.0135775,-.0125359,.1125665,.0096582,-.0014405,-.0166592,.0156047,-.0065326,.0292242,.0246294,.1148776,.0250932,.0121418,-.0058874,-.0027486,.0381891,.0244153,-.0377714,.0022674,-.0112191,-.0184313,-.0125039,-.0520164,-.0396393,-.0463523,-.0469727,-.0516342,-.0436344,-.0152241,-9.291491,11.6893,18.23358,10.64445,22.20322,27.25763,.0013208,.002022,.0013622,.0005559,.0014982,.001857,-.0143334,-.0115385,-.0093438,-.0031984,-.0023992,-.0025503,.0033408,-.0087876,.0060682,-.0465613,-.0176701,-.0402995,-.0010566,-.0874219,-.0778336,.0728209,.0950043,.1205161,-.0128887,.0292927,.0002236
.6869293,,1.665552,1.458109,,.5256628,.1955527,2.043938,2.043938,-.0113621,.0071584,.0000397,.0013225,.0016367,.0002203,-.0050511,-.0042927,-.0042181,.0016678,.0061128,-.0000445,-.0068595,-.03344,-.030649,-.0471846,.0700009,.0505152,-.0414099,.0416335,.0131799,.0149954,.0070419,-.0175761,-.0051053,-.0125359,-.0014405,-.0065326,.1148776,-.0058874,.0244153,-.0112191,-.0520164,-.0469727,-.0152241,18.23358,27.25763,.0013622,.001857,-.0093438,-.0025503,.0060682,-.0402995,-.0778336,.1205161,.0002236,-.0109562,-.0091774,-.0113621,-.0643289,.0312436,.0071584,.0000202,.0006553,.0000397,.0013006,.0013667,.0013225,.0016197,.0018322,.0016367,-.0010638,-.000334,.0002203,-.0087265,-.0077894,-.0050511,-.0056069,-.0037491,-.0042927,-.0030516,-.0036471,-.0042181,-.0001468,.0012479,.0016678,.0082152,.0036724,.0061128,-.0048744,-.0124601,-.0000445,-.0198754,-.0158856,-.0068595,-.0266859,-.0017845,-.03344,-.0424372,-.0768628,-.030649,.0413806,-.0105591,-.0471846,.0249018,.0119138,.0700009,.0479191,.0830905,.0505152,-.0260392,.0231049,-.0414099,.0131505,.0061878,.0416335,-.0038648,-.0447081,.0131799,-.0092115,.0082078,.0149954,.0128837,.0188611,.0070419,.0052071,-.003128,-.0175761,-.0069842,.0071897,-.0051053,.0019696,.0135775,-.0125359,.1125665,.0096582,-.0014405,-.0166592,.0156047,-.0065326,.0292242,.0246294,.1148776,.0250932,.0121418,-.0058874,-.0027486,.0381891,.0244153,-.0377714,.0022674,-.0112191,-.0184313,-.0125039,-.0520164,-.0396393,-.0463523,-.0469727,-.0516342,-.0436344,-.0152241,-9.291491,11.6893,18.23358,10.64445,22.20322,27.25763,.0013208,.002022,.0013622,.0005559,.0014982,.001857,-.0143334,-.0115385,-.0093438,-.0031984,-.0023992,-.0025503,.0033408,-.0087876,.0060682,-.0465613,-.0176701,-.0402995,-.0010566,-.0874219,-.0778336,.0728209,.0950043,.1205161,-.0128887,.0292927,.0002236
.6662358,,1.842084,1.762153,,.5096572,.2379933,1.902976,1.902976,-.0091774,.0312436,.0006553,.0013667,.0018322,-.000334,-.0077894,-.0037491,-.0036471,.0012479,.0036724,-.0124601,-.0158856,-.0017845,-.0768628,-.0105591,.0119138,.0830905,.0231049,.0061878,-.0447081,.0082078,.0188611,-.003128,.0071897,.0135775,.0096582,.0156047,.0246294,.0121418,.0381891,.0022674,-.0125039,-.0463523,-.0436344,11.6893,22.20322,.002022,.0014982,-.0115385,-.0023992,-.0087876,-.0176701,-.0874219,.0950043,.0292927,-.0109562,-.0091774,-.0113621,-.0643289,.0312436,.0071584,.0000202,.0006553,.0000397,.0013006,.0013667,.0013225,.0016197,.0018322,.0016367,-.0010638,-.000334,.0002203,-.0087265,-.0077894,-.0050511,-.0056069,-.0037491,-.0042927,-.0030516,-.0036471,-.0042181,-.0001468,.0012479,.0016678,.0082152,.0036724,.0061128,-.0048744,-.0124601,-.0000445,-.0198754,-.0158856,-.0068595,-.0266859,-.0017845,-.03344,-.0424372,-.0768628,-.030649,.0413806,-.0105591,-.0471846,.0249018,.0119138,.0700009,.0479191,.0830905,.0505152,-.0260392,.0231049,-.0414099,.0131505,.0061878,.0416335,-.0038648,-.0447081,.0131799,-.0092115,.0082078,.0149954,.0128837,.0188611,.0070419,.0052071,-.003128,-.0175761,-.0069842,.0071897,-.0051053,.0019696,.0135775,-.0125359,.1125665,.0096582,-.0014405,-.0166592,.0156047,-.0065326,.0292242,.0246294,.1148776,.0250932,.0121418,-.0058874,-.0027486,.0381891,.0244153,-.0377714,.0022674,-.0112191,-.0184313,-.0125039,-.0520164,-.0396393,-.0463523,-.0469727,-.0516342,-.0436344,-.0152241,-9.291491,11.6893,18.23358,10.64445,22.20322,27.25763,.0013208,.002022,.0013622,.0005559,.0014982,.001857,-.0143334,-.0115385,-.0093438,-.0031984,-.0023992,-.0025503,.0033408,-.0087876,.0060682,-.0465613,-.0176701,-.0402995,-.0010566,-.0874219,-.0778336,.0728209,.0950043,.1205161,-.0128887,.0292927,.0002236
-.9002908,,.2520825,-.2099084,,,-.3863721,-1.399012,-1.399012,-.0092653,.054991,.0006553,.0013667,.0018322,-.000334,-.0077894,-.0037491,-.00365,.0016929,.0065135,-.0104258,-.0244138,-.0643693,-.090048,-.0090442,.120539,.0877474,-.0334089,.0268854,.0199412,.0044746,-.0072771,-.0062573,-.0026596,-.0082218,-.0214528,.0649567,.0470925,.0312825,.0198363,-.0260808,-.0338053,-.0485387,-.0332904,12.1326,22.59302,.002022,.0014982,-.0115385,-.0019572,-.0039123,-.0887831,-.0990921,.2082864,-.0065235,-.0110441,-.0092653,-.01145,.0120753,.054991,.1521166,.0000202,.0006553,.0000397,.0013006,.0013667,.0013225,.0016197,.0018322,.0016367,-.0010638,-.000334,.0002203,-.0087265,-.0077894,-.0050511,-.0056069,-.0037491,-.0042927,-.0030546,-.00365,-.0042211,.0002982,.0016929,.0021128,.0072835,.0065135,.0074867,-.0089186,-.0104258,-.0076431,-.020858,-.0244138,.0008807,-.0546304,-.0643693,-.0511087,-.0436463,-.090048,-.0336992,.0117634,-.0090442,.0386382,.0956799,.120539,.0274426,.0247861,.0877474,.0486742,-.0316059,-.0334089,-.0341811,.0353594,.0268854,.0117424,.0544161,.0199412,-.056273,-.0180667,.0044746,.0355251,-.0105375,-.0072771,.0297163,-.0086151,-.0062573,-.0070892,-.0067914,-.0026596,-.0027988,-.0104054,-.0082218,.0009196,.0147644,-.0214528,-.0125953,.0325128,.0649567,.0144802,.013358,.0470925,.019625,.0348152,.0312825,.0161114,.0385198,.0198363,.0150565,-.0273548,-.0260808,-.0055084,-.0195339,-.0338053,.021919,-.0451406,-.0485387,-.0333707,-.041941,-.0332904,-.0357178,-4.483394,12.1326,-2.841483,15.39904,22.59302,6.129061,.0013208,.002022,.0013622,.0005559,.0014982,.001857,-.0143334,-.0115385,-.0093438,-.0027564,-.0019572,-.0021083,-.0016351,-.0039123,-.0001564,-.0754884,-.0887831,-.050228,-.0318828,-.0990921,.004939,.1204659,.2082864,.0761169,.0037535,-.0065235,-.0224386
-.8103172,,.2374514,-.2635494,,,-.2603784,-1.226884,-1.226884,-.0110441,.0120753,.0000202,.0013006,.0016197,-.0010638,-.0087265,-.0056069,-.0030546,.0002982,.0072835,-.0089186,-.020858,-.0546304,-.0436463,.0117634,.0956799,.0247861,-.0316059,.0353594,.0544161,-.0180667,-.0105375,-.0086151,-.0067914,-.0104054,.0147644,.0325128,.013358,.0348152,.0385198,-.0273548,-.0195339,-.0451406,-.041941,-4.483394,15.39904,.0013208,.0005559,-.0143334,-.0027564,-.0016351,-.0754884,-.0318828,.1204659,.0037535,-.0110441,-.0092653,-.01145,.0120753,.054991,.1521166,.0000202,.0006553,.0000397,.0013006,.0013667,.0013225,.0016197,.0018322,.0016367,-.0010638,-.000334,.0002203,-.0087265,-.0077894,-.0050511,-.0056069,-.0037491,-.0042927,-.0030546,-.00365,-.0042211,.0002982,.0016929,.0021128,.0072835,.0065135,.0074867,-.0089186,-.0104258,-.0076431,-.020858,-.0244138,.0008807,-.0546304,-.0643693,-.0511087,-.0436463,-.090048,-.0336992,.0117634,-.0090442,.0386382,.0956799,.120539,.0274426,.0247861,.0877474,.0486742,-.0316059,-.0334089,-.0341811,.0353594,.0268854,.0117424,.0544161,.0199412,-.056273,-.0180667,.0044746,.0355251,-.0105375,-.0072771,.0297163,-.0086151,-.0062573,-.0070892,-.0067914,-.0026596,-.0027988,-.0104054,-.0082218,.0009196,.0147644,-.0214528,-.0125953,.0325128,.0649567,.0144802,.013358,.0470925,.019625,.0348152,.0312825,.0161114,.0385198,.0198363,.0150565,-.0273548,-.0260808,-.0055084,-.0195339,-.0338053,.021919,-.0451406,-.0485387,-.0333707,-.041941,-.0332904,-.0357178,-4.483394,12.1326,-2.841483,15.39904,22.59302,6.129061,.0013208,.002022,.0013622,.0005559,.0014982,.001857,-.0143334,-.0115385,-.0093438,-.0027564,-.0019572,-.0021083,-.0016351,-.0039123,-.0001564,-.0754884,-.0887831,-.050228,-.0318828,-.0990921,.004939,.1204659,.2082864,.0761169,.0037535,-.0065235,-.0224386
-.6370906,,.3180565,-.2714458,,,-.1020738,-.8264911,-.8264911,-.01145,.1521166,.0000397,.0013225,.0016367,.0002203,-.0050511,-.0042927,-.0042211,.0021128,.0074867,-.0076431,.0008807,-.0511087,-.0336992,.0386382,.0274426,.0486742,-.0341811,.0117424,-.056273,.0355251,.0297163,-.0070892,-.0027988,.0009196,-.0125953,.0144802,.019625,.0161114,.0150565,-.0055084,.021919,-.0333707,-.0357178,-2.841483,6.129061,.0013622,.001857,-.0093438,-.0021083,-.0001564,-.050228,.004939,.0761169,-.0224386,-.0110441,-.0092653,-.01145,.0120753,.054991,.1521166,.0000202,.0006553,.0000397,.0013006,.0013667,.0013225,.0016197,.0018322,.0016367,-.0010638,-.000334,.0002203,-.0087265,-.0077894,-.0050511,-.0056069,-.0037491,-.0042927,-.0030546,-.00365,-.0042211,.0002982,.0016929,.0021128,.0072835,.0065135,.0074867,-.0089186,-.0104258,-.0076431,-.020858,-.0244138,.0008807,-.0546304,-.0643693,-.0511087,-.0436463,-.090048,-.0336992,.0117634,-.0090442,.0386382,.0956799,.120539,.0274426,.0247861,.0877474,.0486742,-.0316059,-.0334089,-.0341811,.0353594,.0268854,.0117424,.0544161,.0199412,-.056273,-.0180667,.0044746,.0355251,-.0105375,-.0072771,.0297163,-.0086151,-.0062573,-.0070892,-.0067914,-.0026596,-.0027988,-.0104054,-.0082218,.0009196,.0147644,-.0214528,-.0125953,.0325128,.0649567,.0144802,.013358,.0470925,.019625,.0348152,.0312825,.0161114,.0385198,.0198363,.0150565,-.0273548,-.0260808,-.0055084,-.0195339,-.0338053,.021919,-.0451406,-.0485387,-.0333707,-.041941,-.0332904,-.0357178,-4.483394,12.1326,-2.841483,15.39904,22.59302,6.129061,.0013208,.002022,.0013622,.0005559,.0014982,.001857,-.0143334,-.0115385,-.0093438,-.0027564,-.0019572,-.0021083,-.0016351,-.0039123,-.0001564,-.0754884,-.0887831,-.050228,-.0318828,-.0990921,.004939,.1204659,.2082864,.0761169,.0037535,-.0065235,-.0224386
1.208146,.9616951,-.5747536,.2466027,,,,1.941406,1.941406,-.0110345,.2233409,-.0000476,.0013073,.0016378,.0003892,-.0048405,-.0039518,-.0039825,.0022128,.0100678,-.0031649,-.0078778,-.0011635,.0241766,.0286502,-.0137719,.0112572,-.0101945,-.0307039,-.1153411,.0740225,.0133179,.0004966,.0220525,.0054516,-.0511595,-.059268,-.0426977,-.0269218,.0164289,.0207845,.1339743,.0203566,-.0114974,-20.94703,-13.10392,.0012597,.002027,-.0087923,-.0017697,.0069029,-.0090413,.0528268,-.0025147,-.0408984,-.0106286,-.0088498,-.0110345,.1503638,.2028324,.2233409,-.0000671,.000568,-.0000476,.0012854,.0013515,.0013073,.0016208,.0018333,.0016378,-.0008949,-.0001651,.0003892,-.0085158,-.0075787,-.0048405,-.0052661,-.0034083,-.0039518,-.002816,-.0034115,-.0039825,.0003982,.0017929,.0022128,.0084023,.0076324,.0100678,-.0035904,-.0027998,-.0031649,-.0039197,.0115343,-.0078778,-.0149123,-.0040869,-.0011635,-.0180759,-.0030892,.0241766,-.0184349,-.0177743,.0286502,.0377882,.0039607,-.0137719,.0514924,.0027762,.0112572,-.0017539,.0263391,-.0101945,-.0227403,-.0154747,-.0307039,-.0794307,-.0844486,-.1153411,.0429836,.0300712,.0740225,.0304094,.0317771,.0133179,.0140042,.0201168,.0004966,-.0055168,.0023445,.0220525,-.0024498,.000139,.0054516,-.0789477,-.0737321,-.0511595,-.0112731,-.0280057,-.059268,.0359332,-.036333,-.0426977,.0252685,.0142371,-.0269218,.0367818,-.0011742,.0164289,-.0040076,.0653494,.0207845,.001995,.0503108,.1339743,.01156,.0105229,.0203566,-.0173101,-.0011752,-.0114974,-17.07861,-1.256415,-20.94703,1.676398,8.07657,-13.10392,.0012183,.0019195,.0012597,.0007259,.0016682,.002027,-.0137819,-.010987,-.0087923,-.0024178,-.0016186,-.0017697,.004812,.0048326,.0069029,-.0188319,.0074474,-.0090413,-.0365108,-.0208635,.0528268,.0892807,.006737,-.0025147,-.0244943,.0108644,-.0408984
1.41097,1.101985,-.7748374,.1740303,,,,1.989476,1.989476,-.0088498,.2028324,.000568,.0013515,.0018333,-.0001651,-.0075787,-.0034083,-.0034115,.0017929,.0076324,-.0027998,.0115343,-.0040869,-.0030892,-.0177743,.0039607,.0027762,.0263391,-.0154747,-.0844486,.0300712,.0317771,.0201168,.0023445,.000139,-.0737321,-.0280057,-.036333,.0142371,-.0011742,.0653494,.0503108,.0105229,-.0011752,-1.256415,8.07657,.0019195,.0016682,-.010987,-.0016186,.0048326,.0074474,-.0208635,.006737,.0108644,-.0106286,-.0088498,-.0110345,.1503638,.2028324,.2233409,-.0000671,.000568,-.0000476,.0012854,.0013515,.0013073,.0016208,.0018333,.0016378,-.0008949,-.0001651,.0003892,-.0085158,-.0075787,-.0048405,-.0052661,-.0034083,-.0039518,-.002816,-.0034115,-.0039825,.0003982,.0017929,.0022128,.0084023,.0076324,.0100678,-.0035904,-.0027998,-.0031649,-.0039197,.0115343,-.0078778,-.0149123,-.0040869,-.0011635,-.0180759,-.0030892,.0241766,-.0184349,-.0177743,.0286502,.0377882,.0039607,-.0137719,.0514924,.0027762,.0112572,-.0017539,.0263391,-.0101945,-.0227403,-.0154747,-.0307039,-.0794307,-.0844486,-.1153411,.0429836,.0300712,.0740225,.0304094,.0317771,.0133179,.0140042,.0201168,.0004966,-.0055168,.0023445,.0220525,-.0024498,.000139,.0054516,-.0789477,-.0737321,-.0511595,-.0112731,-.0280057,-.059268,.0359332,-.036333,-.0426977,.0252685,.0142371,-.0269218,.0367818,-.0011742,.0164289,-.0040076,.0653494,.0207845,.001995,.0503108,.1339743,.01156,.0105229,.0203566,-.0173101,-.0011752,-.0114974,-17.07861,-1.256415,-20.94703,1.676398,8.07657,-13.10392,.0012183,.0019195,.0012597,.0007259,.0016682,.002027,-.0137819,-.010987,-.0087923,-.0024178,-.0016186,-.0017697,.004812,.0048326,.0069029,-.0188319,.0074474,-.0090413,-.0365108,-.0208635,.0528268,.0892807,.006737,-.0025147,-.0244943,.0108644,-.0408984
1.896699,1.511459,-.5396618,.3701959,,,,2.716619,2.716619,-.0106286,.1503638,-.0000671,.0012854,.0016208,-.0008949,-.0085158,-.0052661,-.002816,.0003982,.0084023,-.0035904,-.0039197,-.0149123,-.0180759,-.0184349,.0377882,.0514924,-.0017539,-.0227403,-.0794307,.0429836,.0304094,.0140042,-.0055168,-.0024498,-.0789477,-.0112731,.0359332,.0252685,.0367818,-.0040076,.001995,.01156,-.0173101,-17.07861,1.676398,.0012183,.0007259,-.0137819,-.0024178,.004812,-.0188319,-.0365108,.0892807,-.0244943,-.0106286,-.0088498,-.0110345,.1503638,.2028324,.2233409,-.0000671,.000568,-.0000476,.0012854,.0013515,.0013073,.0016208,.0018333,.0016378,-.0008949,-.0001651,.0003892,-.0085158,-.0075787,-.0048405,-.0052661,-.0034083,-.0039518,-.002816,-.0034115,-.0039825,.0003982,.0017929,.0022128,.0084023,.0076324,.0100678,-.0035904,-.0027998,-.0031649,-.0039197,.0115343,-.0078778,-.0149123,-.0040869,-.0011635,-.0180759,-.0030892,.0241766,-.0184349,-.0177743,.0286502,.0377882,.0039607,-.0137719,.0514924,.0027762,.0112572,-.0017539,.0263391,-.0101945,-.0227403,-.0154747,-.0307039,-.0794307,-.0844486,-.1153411,.0429836,.0300712,.0740225,.0304094,.0317771,.0133179,.0140042,.0201168,.0004966,-.0055168,.0023445,.0220525,-.0024498,.000139,.0054516,-.0789477,-.0737321,-.0511595,-.0112731,-.0280057,-.059268,.0359332,-.036333,-.0426977,.0252685,.0142371,-.0269218,.0367818,-.0011742,.0164289,-.0040076,.0653494,.0207845,.001995,.0503108,.1339743,.01156,.0105229,.0203566,-.0173101,-.0011752,-.0114974,-17.07861,-1.256415,-20.94703,1.676398,8.07657,-13.10392,.0012183,.0019195,.0012597,.0007259,.0016682,.002027,-.0137819,-.010987,-.0087923,-.0024178,-.0016186,-.0017697,.004812,.0048326,.0069029,-.0188319,.0074474,-.0090413,-.0365108,-.0208635,.0528268,.0892807,.006737,-.0025147,-.0244943,.0108644,-.0408984
